filename,width,height,class,xmin,ymin,xmax,ymax
422.jpg,400,300,greensquare,9,19,99,109
436.jpg,300,400,greentriangle,32,1,97,77
350.jpg,400,300,redtriangle,18,14,69,70
3038.jpg,400,300,bluecircle,12,16,70,59
2326.jpg,300,400,greencircle,4,2,62,60
1149.jpg,400,300,redsquare,26,4,87,83
2440.jpg,300,400,greencircle,23,28,89,91
2454.jpg,300,400,greentriangle,21,19,107,95
2332.jpg,300,400,bluetriangle,36,2,138,56
1613.jpg,400,300,bluetriangle,9,9,87,64
387.jpg,300,400,bluetriangle,11,13,64,70
3004.jpg,300,400,bluecircle,8,21,66,79
1175.jpg,300,400,bluetriangle,41,35,141,105
1161.jpg,400,300,greentriangle,12,21,106,72
2468.jpg,300,400,redtriangle,2,30,94,93
3010.jpg,300,400,greentriangle,57,47,177,186
393.jpg,300,400,bluesquare,12,20,69,74
1607.jpg,400,300,redsquare,2,34,90,122
1798.jpg,400,300,greensquare,20,27,79,82
1940.jpg,300,400,greentriangle,0,11,73,69
2291.jpg,400,300,greensquare,3,6,145,143
2285.jpg,400,300,greentriangle,18,27,86,110
218.jpg,300,400,redtriangle,24,12,98,70
1954.jpg,400,300,bluetriangle,9,8,72,41
230.jpg,300,400,bluetriangle,6,40,154,156
556.jpg,300,400,greensquare,20,28,99,98
542.jpg,400,300,redcircle,13,22,76,78
224.jpg,400,300,greensquare,30,38,124,120
1968.jpg,400,300,greentriangle,22,9,88,77
2252.jpg,300,400,greensquare,22,38,95,120
1983.jpg,400,300,redtriangle,14,19,98,85
2534.jpg,300,400,bluesquare,30,32,107,111
2520.jpg,300,400,bluetriangle,15,1,71,51
1029.jpg,300,400,redsquare,0,27,72,110
1997.jpg,300,400,bluecircle,20,19,71,75
2246.jpg,400,300,bluetriangle,16,11,137,132
3158.jpg,400,300,greencircle,13,3,74,64
1767.jpg,300,400,bluecircle,0,36,73,108
3170.jpg,300,400,greensquare,3,15,57,72
2508.jpg,400,300,bluecircle,5,36,77,109
1001.jpg,400,300,greentriangle,31,26,109,108
595.jpg,400,300,redsquare,1,58,122,179
581.jpg,400,300,bluesquare,37,13,140,68
3164.jpg,300,400,redsquare,10,23,50,81
1773.jpg,400,300,redtriangle,12,40,136,126
768.jpg,400,300,redtriangle,5,0,61,73
2093.jpg,300,400,bluesquare,26,29,104,91
2087.jpg,300,400,greensquare,20,39,123,142
2939.jpg,400,300,greencircle,14,31,71,97
2911.jpg,400,300,greencircle,23,20,100,92
754.jpg,300,400,greensquare,12,21,122,119
740.jpg,300,400,redtriangle,16,25,74,96
998.jpg,300,400,redcircle,7,35,69,110
2905.jpg,400,300,greentriangle,4,0,90,57
2736.jpg,400,300,redcircle,37,6,118,87
973.jpg,400,300,redtriangle,52,35,188,141
1559.jpg,300,400,greencircle,6,2,105,106
2050.jpg,400,300,greentriangle,18,19,78,86
2044.jpg,300,400,redtriangle,21,33,98,110
967.jpg,400,300,redtriangle,8,34,71,113
2722.jpg,400,300,redtriangle,10,5,78,55
797.jpg,400,300,greensquare,19,1,80,61
1203.jpg,400,300,greentriangle,1,1,83,57
1565.jpg,400,300,redsquare,21,11,139,96
1571.jpg,400,300,redsquare,5,12,100,107
2078.jpg,300,400,greentriangle,41,21,137,112
1217.jpg,300,400,redsquare,7,22,68,83
783.jpg,400,300,redtriangle,22,4,102,49
2079.jpg,300,400,redtriangle,19,1,90,56
1570.jpg,300,400,greentriangle,7,21,83,119
782.jpg,400,300,bluecircle,7,41,110,145
1216.jpg,400,300,redcircle,2,23,85,114
1202.jpg,400,300,bluetriangle,4,50,110,181
796.jpg,300,400,bluesquare,30,26,121,117
1564.jpg,300,400,bluesquare,48,20,162,134
2045.jpg,400,300,redcircle,17,15,80,77
2723.jpg,300,400,bluesquare,13,34,98,111
966.jpg,400,300,redtriangle,37,27,173,133
972.jpg,400,300,greensquare,58,0,198,135
2737.jpg,400,300,bluecircle,38,4,126,93
2051.jpg,300,400,redcircle,19,32,116,129
1558.jpg,300,400,bluetriangle,4,14,67,50
999.jpg,400,300,greentriangle,43,32,142,105
741.jpg,300,400,bluetriangle,8,29,66,87
755.jpg,300,400,greensquare,26,17,90,84
2910.jpg,400,300,redsquare,18,3,92,85
2938.jpg,400,300,redtriangle,8,6,89,66
769.jpg,300,400,redcircle,40,29,152,141
2092.jpg,400,300,redsquare,22,38,99,115
1014.jpg,300,400,bluesquare,15,51,137,176
580.jpg,300,400,greensquare,40,0,175,138
1772.jpg,300,400,bluesquare,21,10,135,124
3165.jpg,300,400,redtriangle,30,9,124,116
3171.jpg,300,400,bluesquare,50,36,157,160
594.jpg,400,300,greencircle,1,19,74,92
1000.jpg,400,300,bluetriangle,11,14,76,80
2509.jpg,300,400,greencircle,3,42,47,128
1028.jpg,300,400,redsquare,31,8,111,85
2521.jpg,400,300,bluesquare,9,0,105,58
3159.jpg,300,400,bluecircle,40,27,126,109
1996.jpg,300,400,bluesquare,44,1,177,135
1982.jpg,400,300,bluecircle,31,26,152,147
2253.jpg,300,400,greencircle,21,8,85,46
2535.jpg,400,300,greensquare,24,14,136,126
543.jpg,400,300,greensquare,47,20,184,157
1969.jpg,300,400,bluecircle,24,21,97,94
225.jpg,400,300,redtriangle,27,8,136,144
557.jpg,300,400,redsquare,22,7,109,89
1955.jpg,400,300,greensquare,34,49,134,149
219.jpg,300,400,redcircle,13,5,82,74
2284.jpg,400,300,greencircle,5,22,69,86
2290.jpg,400,300,bluesquare,29,25,95,91
1941.jpg,400,300,greencircle,42,7,127,92
1799.jpg,300,400,bluetriangle,25,19,136,88
2469.jpg,400,300,redcircle,8,20,74,79
1160.jpg,400,300,bluetriangle,4,31,51,116
1606.jpg,300,400,bluecircle,18,1,74,51
392.jpg,400,300,redsquare,37,32,147,164
3011.jpg,400,300,bluecircle,27,32,100,105
3005.jpg,400,300,greentriangle,21,18,71,74
1612.jpg,400,300,bluetriangle,8,48,118,174
1174.jpg,400,300,redcircle,5,16,66,77
2455.jpg,300,400,bluetriangle,43,40,139,145
2333.jpg,400,300,redtriangle,28,30,109,111
2327.jpg,400,300,bluetriangle,17,8,115,60
3039.jpg,400,300,bluetriangle,16,12,75,66
2441.jpg,300,400,greensquare,1,18,85,104
437.jpg,400,300,redtriangle,11,7,84,73
351.jpg,300,400,bluesquare,1,15,38,81
345.jpg,400,300,redcircle,38,21,135,114
1809.jpg,300,400,bluetriangle,22,14,80,72
423.jpg,300,400,redtriangle,12,16,102,113
2496.jpg,300,400,bluesquare,19,13,102,87
1821.jpg,300,400,redsquare,2,26,154,178
379.jpg,300,400,redcircle,23,20,75,97
1835.jpg,300,400,bluecircle,15,26,96,99
2482.jpg,300,400,redsquare,7,16,46,92
190.jpg,400,300,bluesquare,18,41,109,125
1404.jpg,300,400,greentriangle,21,20,77,89
1362.jpg,300,400,redtriangle,30,15,108,68
1376.jpg,300,400,greentriangle,33,27,130,117
1410.jpg,400,300,greencircle,0,0,65,76
184.jpg,400,300,bluetriangle,14,22,46,80
2119.jpg,300,400,bluesquare,28,22,109,103
1438.jpg,300,400,redtriangle,29,25,95,97
0.jpg,400,300,redsquare,4,15,126,126
2131.jpg,300,400,bluesquare,15,9,83,78
2657.jpg,300,400,redcircle,4,17,70,90
812.jpg,400,300,redsquare,4,5,81,82
52.jpg,400,300,bluecircle,3,28,59,84
806.jpg,300,400,greencircle,34,40,125,131
46.jpg,400,300,greencircle,22,16,80,73
2643.jpg,400,300,greencircle,10,9,93,90
2125.jpg,300,400,bluetriangle,30,17,98,106
153.jpg,400,300,redtriangle,36,33,125,119
2870.jpg,300,400,greencircle,22,1,86,47
635.jpg,300,400,greensquare,31,33,101,100
621.jpg,300,400,greencircle,23,34,93,104
2864.jpg,300,400,redtriangle,35,26,150,138
147.jpg,400,300,redtriangle,28,8,96,65
91.jpg,400,300,greensquare,35,29,136,111
609.jpg,400,300,bluecircle,17,25,89,97
2694.jpg,400,300,bluetriangle,4,8,70,74
2858.jpg,400,300,redcircle,7,53,117,165
85.jpg,300,400,greensquare,10,31,53,100
1389.jpg,300,400,greencircle,4,6,77,67
